Country Name,Country Code,year,consumption,government,investment,gdp,net_exports
Timor-Leste,TLS,2016,0.5267280347942508,-0.22522461989414008,1.8153200181442084,1,-1.4533422778331582
Timor-Leste,TLS,2017,0.48642541220386254,1.0326121753602502,2.0915674705328304,1,-1.2612880878136803
Timor-Leste,TLS,2018,-2.422350829580003,0.33513922306034344,1.079069932864047,1,2.804784370350442
Timor-Leste,TLS,2019,0.20062913796597912,0.07216282278692011,-0.14937496249812726,1,0.8825770358438948
Timor-Leste,TLS,2020,0.04221138134802728,0.07028478697077067,-0.29015233477728397,1,1.263278289473122
Timor-Leste,TLS,2021,0.013574672260017366,0.1961945943726873,1.3822473192350053,1,-0.056767794608907685
Timor-Leste,TLS,2022,-0.24874972912774326,0.0052525923915948255,0.3337296495200985,1,0.9417539538142353
Timor-Leste,TLS,2023,-0.08062519040572079,0.02026782389876903,-0.09061763796853277,1,1.2801315808329148
Tonga,TON,1991,NA,NA,NA,1,NA
Tonga,TON,1992,NA,NA,NA,1,NA
Tonga,TON,1993,NA,NA,NA,1,NA
Tonga,TON,1994,NA,NA,NA,1,NA
Tonga,TON,1995,0.1458532865616987,0.12854048645303634,0.9311164726663347,1,-1.2564046064804757
Tonga,TON,1996,14.688209229898732,13.363686463756238,16.43655645971185,1,0.7531273443953879
Tonga,TON,1997,-2.142408074872177,-1.9572562322888842,11.383780557531168,1,-8.777828237145776
Tonga,TON,1998,-0.029543852599456716,-0.04062884984370067,1.7036615558500738,1,-3.7819884229951786
Tonga,TON,1999,0.794951003590136,0.7325895804311752,0.05841493107122866,1,2.4822180703973973
Tonga,TON,2000,0.11882903327330076,0.10195256407966562,-0.7680827441930846,1,-0.15538695054011972
Tonga,TON,2001,1.675185517764275,1.5719952119426288,2.121672253346423,1,-0.0017417221721369724
Tonga,TON,2002,19.33031906885912,0,0,1,0
Tonga,TON,2003,9.691129350651503,-28.13699845519382,45.935268561241315,1,-103.74464734671423
Tonga,TON,2004,0.7582561947571874,-0.24088596400264792,2.018158109303302,1,-2.1663692478513754
Tonga,TON,2005,5.1034114103811525,1.2087811454302844,0.15626489853617956,1,0.14992486051163478
Tonga,TON,2006,-1.5547771320707426,0.10415899406255259,-0.31999022437738045,1,0.9101038448808815
Tonga,TON,2007,-0.703679714114483,-0.6726806994063145,0.5769053604822741,1,-0.7203118172396703
Tonga,TON,2008,0.017079355234512872,-0.5489626963195697,-0.3193254852554205,1,-1.1898464163447016
Tonga,TON,2009,-0.27902112438404425,-0.2924626162017042,-0.37171067765557686,1,-0.445929224404833
Tonga,TON,2010,-5.443616913990705,1.0478153944146247,7.138921379242594,1,-2.877867840760885
Tonga,TON,2011,0.05656102072838084,-0.27284970816401105,0.20677072098533908,1,-0.44451195380863195
Tonga,TON,2012,-0.6722523128193905,0.49389854332360345,-1.1964861986546456,1,0.37612798133610914
Tonga,TON,2013,14.946662067548472,5.583100011937334,-8.79078771696117,1,0.32176249034643245
Tonga,TON,2014,0.8266314957062796,-0.03371768438900741,0.8307934187740645,1,2.5451050800987955
Tonga,TON,2015,6.117074596108977,0.58296844774442,0.981212843954994,1,-9.63583274748145
Tonga,TON,2016,0.867910724846099,-0.018543207284019425,0.6465550872117579,1,-0.8896851529001163
Tonga,TON,2017,0.33759203696518697,0.09480146062639869,1.1621556665708441,1,-1.2564842644887526
Tonga,TON,2018,6.376920306283032,0.30390764203858506,-11.374621814727902,1,1.7700845514674184
Tonga,TON,2019,-14.497669209050244,-9.186787889184037,-19.65857968151307,1,18.93963988113373
Tonga,TON,2020,2.414794749327303,1.3454531180270874,-0.8705110680126679,1,-0.06963661580626233
Tonga,TON,2021,47.87700404657494,14.827646916741047,29.831803475027264,1,-17.044081238241738
Tonga,TON,2022,9.62288085857009,-0.07499501186189751,3.281466846309741,1,-0.39302567036817426
Tonga,TON,2023,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,1991,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,1992,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,1993,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,1994,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,1995,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,1996,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,1997,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,1998,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,1999,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2000,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2001,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2002,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2003,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2004,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2005,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2006,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2007,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2008,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2009,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2010,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2011,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2012,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2013,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2014,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2015,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2016,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2017,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2018,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2019,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2020,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2021,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2022,NA,NA,NA,1,NA
Trinidad and Tobago,TTO,2023,NA,NA,NA,1,NA
Tuvalu,TUV,1991,NA,NA,NA,1,NA
Tuvalu,TUV,1992,NA,NA,NA,1,NA
Tuvalu,TUV,1993,NA,NA,NA,1,NA
Tuvalu,TUV,1994,NA,NA,NA,1,NA
Tuvalu,TUV,1995,NA,NA,NA,1,NA
Tuvalu,TUV,1996,NA,NA,NA,1,NA
Tuvalu,TUV,1997,NA,NA,NA,1,NA
Tuvalu,TUV,1998,NA,NA,NA,1,NA
Tuvalu,TUV,1999,NA,NA,NA,1,NA
Tuvalu,TUV,2000,NA,NA,NA,1,NA
Tuvalu,TUV,2001,NA,NA,NA,NA,NA
Tuvalu,TUV,2002,NA,NA,NA,1,NA
Tuvalu,TUV,2003,NA,NA,NA,1,NA
Tuvalu,TUV,2004,NA,NA,NA,1,NA
Tuvalu,TUV,2005,NA,NA,NA,1,NA
Tuvalu,TUV,2006,NA,NA,NA,1,NA
Tuvalu,TUV,2007,NA,NA,NA,1,NA
Tuvalu,TUV,2008,NA,NA,NA,1,NA
Tuvalu,TUV,2009,NA,NA,NA,1,NA
Tuvalu,TUV,2010,NA,NA,NA,1,NA
Tuvalu,TUV,2011,NA,NA,NA,1,NA
Tuvalu,TUV,2012,NA,NA,NA,1,NA
Tuvalu,TUV,2013,NA,NA,NA,1,NA
Tuvalu,TUV,2014,NA,NA,NA,NA,NA
Tuvalu,TUV,2015,NA,NA,NA,1,NA
Tuvalu,TUV,2016,NA,NA,NA,1,NA
Tuvalu,TUV,2017,NA,NA,NA,1,NA
Tuvalu,TUV,2018,NA,NA,NA,1,NA
Tuvalu,TUV,2019,NA,NA,NA,1,NA
Tuvalu,TUV,2020,NA,NA,NA,1,NA
Tuvalu,TUV,2021,NA,NA,NA,1,NA
Tuvalu,TUV,2022,NA,NA,NA,1,NA
Tuvalu,TUV,2023,NA,NA,NA,1,NA
Vanuatu,VUT,1991,NA,NA,NA,1,NA
Vanuatu,VUT,1992,NA,NA,NA,1,NA
Vanuatu,VUT,1993,NA,NA,NA,1,NA
Vanuatu,VUT,1994,NA,NA,NA,1,NA
Vanuatu,VUT,1995,NA,NA,NA,1,NA
Vanuatu,VUT,1996,NA,NA,NA,1,NA
Vanuatu,VUT,1997,NA,NA,NA,1,NA
Vanuatu,VUT,1998,NA,NA,NA,1,NA
Vanuatu,VUT,1999,NA,NA,NA,1,NA
Vanuatu,VUT,2000,NA,NA,NA,1,NA
Vanuatu,VUT,2001,NA,NA,NA,1,NA
Vanuatu,VUT,2002,NA,NA,NA,1,NA
Vanuatu,VUT,2003,0.37921584554562227,-0.030045991660689747,-0.36074981777230763,1,0.8537682162994872
Vanuatu,VUT,2004,0.3197913463620821,-0.07984577831945334,1.4751096365805356,1,-1.046890126718917
Vanuatu,VUT,2005,0.33598698359614876,-0.0021533438358034727,0.2613055248494627,1,0.25545444263003186
Vanuatu,VUT,2006,0.26793393756319933,0.029491497565563997,0.7298495028330412,1,-0.02154203080356381
Vanuatu,VUT,2007,0.8482506677712083,0.5279610928990612,1.6543949027047549,1,-5.369014262075973
Vanuatu,VUT,2008,0.3671396435519706,-0.014581543449643825,1.6694806843755883,1,0.5729337380441407
Vanuatu,VUT,2009,1.2552880342613317,0.6220285400444713,-0.11584157314336738,1,1.8088615203170306
Vanuatu,VUT,2010,2.001670348591859,0.6147020190011052,-1.2622889371532877,1,0.34734400805686055
Vanuatu,VUT,2011,0.545634892601953,-0.07925749176363577,-1.888059051704748,1,1.3655471139290112
Vanuatu,VUT,2012,1.7287971743378667,-0.1626397340067786,-2.6990081010074722,1,-0.6713642119710217
Vanuatu,VUT,2013,5.4681375136993005,0.7128863340922204,7.699186070242912,1,-3.504583503273796
Vanuatu,VUT,2014,0.7687686853724,-0.1768579740662667,-0.5815963054334851,1,-0.10678186537343523
Vanuatu,VUT,2015,7.989558253522644,6.508278262601201,28.029987629728677,1,-32.23906576221868
Vanuatu,VUT,2016,1.1978260744329885,-0.05037701359631486,-1.6895989684870834,1,1.586081314950565
Vanuatu,VUT,2017,0.29932545172940017,0.47760402681016906,1.0814469448485495,1,-0.4296035011669963
Vanuatu,VUT,2018,1.0288533373542421,0.27301270952290313,1.4852746069855112,1,-1.6931649780371334
Vanuatu,VUT,2019,0.24619828088115436,0.14218132883782983,-0.35856576619583314,1,5.829676749351158
Vanuatu,VUT,2020,-0.45305904019929344,NA,-3.0285638229887337,1,7.71543819244379
Vanuatu,VUT,2021,-2.0231766422438144,NA,-5.687466514712758,1,7.554695332752437
Vanuatu,VUT,2022,1.2783935243040867,NA,-0.3788094147192046,1,0.06536290583081872
Vanuatu,VUT,2023,NA,NA,NA,1,NA
